Source,Target,Weight
MESH:D002318,MESH:D056486,0.002775850104094379
MESH:D002318,MESH:D060085,0.0013879250520471894
MESH:D002318,OMIM:125370,0.001040943789035392
MESH:D002318,OMIM:159595,0.002081887578070784
MESH:D002318,OMIM:161900,0.0013879250520471894
MESH:D002318,OMIM:163000,0.002081887578070784
MESH:D002318,OMIM:168600,0.0024288688410825814
MESH:D002318,OMIM:203750,0.0024288688410825814
MESH:D002318,OMIM:215600,0.0017349063150589867
MESH:D002318,OMIM:257910,0.0006939625260235947
MESH:D002318,OMIM:267430,0.0017349063150589867
MESH:D002318,OMIM:603663,0.005204718945176961
MESH:D002318,OMIM:607326,0.0017349063150589867
MESH:D002318,OMIM:608852,0.002775850104094379
MESH:D002340,MESH:D001766,0.0017349063150589867
MESH:D002340,MESH:D002546,0.0017349063150589867
MESH:D002340,MESH:D003324,0.005898681471200555
MESH:D002340,MESH:D003920,0.002775850104094379
MESH:D002340,MESH:D009202,0.002775850104094379
MESH:D002340,MESH:D016893,0.002775850104094379
MESH:D002340,MESH:D050171,0.002775850104094379
MESH:D002340,MESH:D058226,0.0017349063150589867
MESH:D002349,MESH:D003929,0.0006939625260235947
MESH:D002349,MESH:D009369,0.0017349063150589867
MESH:D002357,MESH:D000844,0.0017349063150589867
MESH:D002357,MESH:D001168,0.001040943789035392
MESH:D002357,MESH:D002312,0.001040943789035392
MESH:D002357,MESH:D002813,0.003122831367106176
MESH:D002357,MESH:D002869,0.0017349063150589867
MESH:D002357,MESH:D007592,0.004163775156141568
MESH:D002357,MESH:D009203,0.0017349063150589867
MESH:D002357,MESH:D009369,0.0017349063150589867
MESH:D002357,MESH:D010003,0.003122831367106176
MESH:D002357,MESH:D012167,0.0017349063150589867
MESH:D002357,MESH:D013585,0.0013879250520471894
MESH:D002357,MESH:D014947,0.0017349063150589867
MESH:D002357,MESH:D015535,0.0013879250520471894
MESH:D002357,MESH:D020022,0.0013879250520471894
MESH:D002357,OMIM:215140,0.0006939625260235947
MESH:D002371,MESH:D002312,0.001040943789035392
MESH:D002371,MESH:D009202,0.001040943789035392
MESH:D002371,MESH:D012021,0.0006939625260235947
MESH:D002386,MESH:C535694,0.002081887578070784
MESH:D002386,MESH:C538115,0.0013879250520471894
MESH:D002386,MESH:D001471,0.0006939625260235947
MESH:D002386,MESH:D002524,0.0034698126301179735
MESH:D002386,MESH:D005355,0.004163775156141568
MESH:D002386,MESH:D006929,0.001040943789035392
MESH:D002386,MESH:D009369,0.0017349063150589867
MESH:D002386,MESH:D010523,0.0034698126301179735
MESH:D002386,MESH:D012035,0.0034698126301179735
MESH:D002386,MESH:D012167,0.002081887578070784
MESH:D002386,MESH:D012174,0.0034698126301179735
MESH:D002386,MESH:D020275,0.0034698126301179735
MESH:D002386,MESH:D025861,0.0034698126301179735
MESH:D002386,MESH:D034381,0.0034698126301179735
MESH:D002386,MESH:D053713,0.001040943789035392
MESH:D002386,MESH:D061325,0.0017349063150589867
MESH:D002386,OMIM:607304,0.0017349063150589867
MESH:D002388,MESH:C536144,0.0017349063150589867
MESH:D002388,MESH:D000230,0.0017349063150589867
MESH:D002388,MESH:D002282,0.0013879250520471894
MESH:D002388,MESH:D003920,0.0017349063150589867
MESH:D002388,MESH:D009362,0.0017349063150589867
MESH:D002388,MESH:D009369,0.004510756419153366
MESH:D002388,MESH:D010182,0.0017349063150589867
MESH:D002388,MESH:D012497,0.001040943789035392
MESH:D002388,MESH:D018317,0.0006939625260235947
MESH:D002388,MESH:D029424,0.0013879250520471894
MESH:D002418,MESH:C535955,0.004510756419153366
MESH:D002418,MESH:D000130,0.0024288688410825814
MESH:D002418,MESH:D001734,0.004510756419153366
MESH:D002418,MESH:D007015,0.0024288688410825814
MESH:D002418,MESH:D009369,0.006245662734212352
MESH:D002418,MESH:D012327,0.002081887578070784
MESH:D002418,MESH:D015275,0.0017349063150589867
MESH:D002418,MESH:D015658,0.002081887578070784
MESH:D002418,OMIM:182900,0.002775850104094379
MESH:D002446,MESH:C536735,0.001040943789035392
MESH:D002446,MESH:C538273,0.002081887578070784
MESH:D002446,MESH:D000544,0.002081887578070784
MESH:D002446,MESH:D000740,0.001040943789035392
MESH:D002446,MESH:D001172,0.002775850104094379
MESH:D002446,MESH:D001327,0.003816793893129771
MESH:D002446,MESH:D002278,0.0024288688410825814
MESH:D002446,MESH:D003141,0.0024288688410825814
MESH:D002446,MESH:D003424,0.002081887578070784
MESH:D002446,MESH:D003586,0.0024288688410825814
MESH:D002446,MESH:D004828,0.001040943789035392
MESH:D002446,MESH:D005922,0.002081887578070784
MESH:D002446,MESH:D006223,0.002081887578070784
MESH:D002446,MESH:D006965,0.0017349063150589867
MESH:D002446,MESH:D007154,0.00659264399722415
MESH:D002446,MESH:D007410,0.0024288688410825814
MESH:D002446,MESH:D008223,0.0024288688410825814
MESH:D002446,MESH:D009220,0.0024288688410825814
MESH:D002446,MESH:D011125,0.001040943789035392
MESH:D002446,MESH:D011565,0.002775850104094379
MESH:D002446,MESH:D015212,0.002081887578070784
MESH:D002446,MESH:D018253,0.003816793893129771
MESH:D002446,MESH:D052016,0.0017349063150589867
MESH:D002446,OMIM:145410,0.001040943789035392
MESH:D002471,MESH:C538219,0.001040943789035392
MESH:D002471,MESH:D000230,0.001040943789035392
MESH:D002471,MESH:D001523,0.0013879250520471894
MESH:D002471,MESH:D001749,0.0013879250520471894
MESH:D002471,MESH:D001932,0.002775850104094379
MESH:D002471,MESH:D001943,0.0013879250520471894
MESH:D002471,MESH:D005348,0.0013879250520471894
MESH:D002471,MESH:D005909,0.005204718945176961
MESH:D002471,MESH:D005910,0.0034698126301179735
MESH:D002471,MESH:D008067,0.0034698126301179735
MESH:D002471,MESH:D009369,0.018736988202637056
MESH:D002471,MESH:D010049,0.003122831367106176
MESH:D002471,MESH:D010051,0.002081887578070784
MESH:D002471,MESH:D015835,0.0013879250520471894
MESH:D002471,MESH:D018293,0.002081887578070784
MESH:D002471,MESH:D019574,0.002081887578070784
MESH:D002471,MESH:D059327,0.0017349063150589867
MESH:D002471,OMIM:125370,0.0017349063150589867
MESH:D002493,MESH:C531673,0.002775850104094379
MESH:D002493,MESH:C535808,0.001040943789035392
MESH:D002493,MESH:C536830,0.001040943789035392
MESH:D002493,MESH:C536962,0.0017349063150589867
MESH:D002493,MESH:C536988,0.0034698126301179735
MESH:D002493,MESH:C537591,0.002081887578070784
MESH:D002493,MESH:C537946,0.004163775156141568
MESH:D002493,MESH:D000163,0.0034698126301179735
MESH:D002493,MESH:D000690,0.001040943789035392
MESH:D002493,MESH:D001254,0.0024288688410825814
MESH:D002493,MESH:D001260,0.002081887578070784
MESH:D002493,MESH:D001528,0.001040943789035392
MESH:D002493,MESH:D001925,0.0013879250520471894
MESH:D002493,MESH:D001927,0.0024288688410825814
MESH:D002493,MESH:D001928,0.0034698126301179735
MESH:D002493,MESH:D001932,0.002775850104094379
MESH:D002493,MESH:D002561,0.0034698126301179735
MESH:D002493,MESH:D002607,0.003122831367106176
MESH:D002493,MESH:D003865,0.0013879250520471894
MESH:D002493,MESH:D004194,0.002081887578070784
MESH:D002493,MESH:D004660,0.004857737682165163
MESH:D002493,MESH:D004806,0.002775850104094379
MESH:D002493,MESH:D005910,0.003122831367106176
MESH:D002493,MESH:D005911,0.0034698126301179735
MESH:D002493,MESH:D006402,0.001040943789035392
MESH:D002493,MESH:D006816,0.001040943789035392
MESH:D002493,MESH:D007888,0.002081887578070784
MESH:D002493,MESH:D007943,0.0034698126301179735
MESH:D002493,MESH:D008527,0.002081887578070784
MESH:D002493,MESH:D009103,0.001040943789035392
MESH:D002493,MESH:D009133,0.0013879250520471894
MESH:D002493,MESH:D009135,0.0006939625260235947
MESH:D002493,MESH:D009362,0.004510756419153366
MESH:D002493,MESH:D009369,0.0131852879944483
MESH:D002493,MESH:D010300,0.0024288688410825814
MESH:D002493,MESH:D015275,0.003816793893129771
MESH:D002493,MESH:D015526,0.005551700208188758
MESH:D002493,MESH:D015658,0.0034698126301179735
MESH:D002493,MESH:D016393,0.001040943789035392
MESH:D002493,MESH:D016403,0.0017349063150589867
MESH:D002493,MESH:D016543,0.002081887578070784
MESH:D002493,MESH:D018242,0.0024288688410825814
MESH:D002493,MESH:D018302,0.00659264399722415
MESH:D002493,MESH:D018315,0.002775850104094379
MESH:D002493,MESH:D018450,0.0013879250520471894
MESH:D002493,MESH:D018754,0.002081887578070784
MESH:D002493,MESH:D019636,0.0024288688410825814
MESH:D002493,MESH:D019954,0.0013879250520471894
MESH:D002493,MESH:D020031,0.001040943789035392
MESH:D002493,MESH:D020371,0.001040943789035392
MESH:D002493,MESH:D020774,0.0034698126301179735
MESH:D002493,MESH:D054198,0.002081887578070784
MESH:D002493,OMIM:145410,0.001040943789035392
MESH:D002493,OMIM:605711,0.002081887578070784
MESH:D002493,OMIM:609322,0.005898681471200555
MESH:D002493,OMIM:612318,0.002775850104094379
MESH:D002493,OMIM:613729,0.002081887578070784
MESH:D002524,MESH:D010523,0.0034698126301179735
MESH:D002524,MESH:D012035,0.0034698126301179735
MESH:D002524,MESH:D020914,0.0006939625260235947
MESH:D002524,MESH:D025861,0.0034698126301179735
MESH:D002526,MESH:C535937,0.003122831367106176
MESH:D002526,MESH:C538145,0.004163775156141568
MESH:D002526,MESH:C538496,0.003122831367106176
MESH:D002526,MESH:D000013,0.0013879250520471894
MESH:D002526,MESH:D001523,0.004163775156141568
MESH:D002526,MESH:D002659,0.004163775156141568
MESH:D002526,MESH:D006457,0.0013879250520471894
MESH:D002526,MESH:D009461,0.003122831367106176
MESH:D002526,MESH:D011115,0.003122831367106176
MESH:D002526,MESH:D018754,0.003122831367106176
MESH:D002526,MESH:D019636,0.003122831367106176
MESH:D002526,MESH:D028361,0.003122831367106176
MESH:D002526,MESH:D038901,0.004163775156141568
MESH:D002526,MESH:D051437,0.003122831367106176
MESH:D002526,MESH:D054091,0.0013879250520471894
MESH:D002526,OMIM:252010,0.0024288688410825814
MESH:D002527,MESH:D003294,0.0013879250520471894
MESH:D002527,MESH:D012559,0.002081887578070784
MESH:D002528,MESH:D009369,0.0006939625260235947
MESH:D002532,MESH:D000783,0.002081887578070784
MESH:D002532,MESH:D002561,0.0006939625260235947
MESH:D002532,MESH:D012421,0.0013879250520471894
MESH:D002532,MESH:D013345,0.0013879250520471894
MESH:D002534,MESH:C535700,0.002081887578070784
MESH:D002534,MESH:C536382,0.001040943789035392
MESH:D002534,MESH:C537340,0.002081887578070784
MESH:D002534,MESH:C537348,0.0013879250520471894
MESH:D002534,MESH:C537591,0.002081887578070784
MESH:D002534,MESH:D000860,0.02498265093684941
MESH:D002534,MESH:D001327,0.0024288688410825814
MESH:D002534,MESH:D001930,0.0017349063150589867
MESH:D002534,MESH:D001943,0.01179736294240111
MESH:D002534,MESH:D002289,0.004163775156141568
MESH:D002534,MESH:D002294,0.0034698126301179735
MESH:D002534,MESH:D003550,0.0017349063150589867
MESH:D002534,MESH:D005910,0.003816793893129771
MESH:D002534,MESH:D006130,0.002081887578070784
MESH:D002534,MESH:D006623,0.002081887578070784
MESH:D002534,MESH:D007249,0.003816793893129771
MESH:D002534,MESH:D007680,0.001040943789035392
MESH:D002534,MESH:D008175,0.002081887578070784
MESH:D002534,MESH:D009362,0.01457321304649549
MESH:D002534,MESH:D009369,0.01734906315058987
MESH:D002534,MESH:D009765,0.002081887578070784
MESH:D002534,MESH:D010031,0.0017349063150589867
MESH:D002534,MESH:D010033,0.004163775156141568
MESH:D002534,MESH:D011225,0.001040943789035392
MESH:D002534,MESH:D011470,0.002081887578070784
MESH:D002534,MESH:D015275,0.0013879250520471894
MESH:D002534,MESH:D016393,0.0017349063150589867
MESH:D002534,MESH:D018746,0.0024288688410825814
MESH:D002534,MESH:D028361,0.0034698126301179735
MESH:D002534,MESH:D029424,0.0017349063150589867
MESH:D002534,MESH:D034381,0.0017349063150589867
MESH:D002534,MESH:D044882,0.002081887578070784
MESH:D002534,MESH:D055370,0.0017349063150589867
MESH:D002534,MESH:D056784,0.0017349063150589867
MESH:D002534,MESH:D058186,0.0006939625260235947
MESH:D002534,MESH:D058922,0.002081887578070784
MESH:D002534,MESH:D059327,0.007633587786259542
MESH:D002534,OMIM:121210,0.001040943789035392
MESH:D002534,OMIM:312870,0.002081887578070784
MESH:D002537,MESH:D000544,0.0017349063150589867
MESH:D002537,MESH:D002318,0.0017349063150589867
MESH:D002537,MESH:D002561,0.0017349063150589867
MESH:D002537,MESH:D005642,0.0017349063150589867
MESH:D002539,MESH:C536227,0.001040943789035392
MESH:D002539,MESH:D001167,0.001040943789035392
MESH:D002539,MESH:D006937,0.001040943789035392
MESH:D002539,MESH:D010033,0.0013879250520471894
MESH:D002539,MESH:D015428,0.001040943789035392
MESH:D002539,MESH:D016893,0.0013879250520471894
MESH:D002539,MESH:D019337,0.001040943789035392
MESH:D002539,MESH:D050197,0.001040943789035392
MESH:D002539,MESH:D058729,0.001040943789035392
MESH:D002539,OMIM:116920,0.0013879250520471894
MESH:D002543,MESH:D000544,0.002081887578070784
MESH:D002543,MESH:D000860,0.002081887578070784
MESH:D002543,MESH:D007249,0.0006939625260235947
MESH:D002544,MESH:D002561,0.0017349063150589867
MESH:D002544,MESH:D004806,0.0017349063150589867
MESH:D002544,MESH:D014652,0.0017349063150589867
MESH:D002544,MESH:D020257,0.0017349063150589867
MESH:D002544,MESH:D020520,0.001040943789035392
MESH:D002544,MESH:D020734,0.0017349063150589867
MESH:D002544,MESH:D050197,0.001040943789035392
MESH:D002544,MESH:D056784,0.0017349063150589867
MESH:D002545,MESH:C536289,0.0034698126301179735
MESH:D002545,MESH:C536991,0.0017349063150589867
MESH:D002545,MESH:C538250,0.0013879250520471894
MESH:D002545,MESH:C538565,0.0013879250520471894
MESH:D002545,MESH:D000860,0.001040943789035392
MESH:D002545,MESH:D001024,0.0017349063150589867
MESH:D002545,MESH:D001145,0.002081887578070784
MESH:D002545,MESH:D001281,0.002081887578070784
MESH:D002545,MESH:D001734,0.002775850104094379
MESH:D002545,MESH:D002310,0.002081887578070784
MESH:D002545,MESH:D002311,0.004510756419153366
MESH:D002545,MESH:D002312,0.004857737682165163
MESH:D002545,MESH:D002318,0.004163775156141568
MESH:D002545,MESH:D002539,0.001040943789035392
MESH:D002545,MESH:D002546,0.0034698126301179735
MESH:D002545,MESH:D005117,0.0034698126301179735
MESH:D002545,MESH:D005879,0.0013879250520471894
MESH:D002545,MESH:D006331,0.0034698126301179735
MESH:D002545,MESH:D006333,0.005551700208188758
MESH:D002545,MESH:D006349,0.004857737682165163
MESH:D002545,MESH:D007238,0.001040943789035392
MESH:D002545,MESH:D007511,0.002775850104094379
MESH:D002545,MESH:D009202,0.001040943789035392
MESH:D002545,MESH:D009203,0.001040943789035392
MESH:D002545,MESH:D009422,0.0013879250520471894
MESH:D002545,MESH:D013724,0.0034698126301179735
MESH:D002545,MESH:D015605,0.0017349063150589867
MESH:D002545,MESH:D016757,0.002081887578070784
MESH:D002545,MESH:D018754,0.0013879250520471894
MESH:D002545,MESH:D019636,0.0017349063150589867
MESH:D002545,MESH:D050197,0.001040943789035392
MESH:D002545,MESH:D056486,0.002775850104094379
MESH:D002545,MESH:D056830,0.0013879250520471894
MESH:D002545,MESH:D057215,0.002081887578070784
MESH:D002545,OMIM:608852,0.0034698126301179735
MESH:D002546,MESH:C536289,0.0034698126301179735
MESH:D002546,MESH:D000860,0.001040943789035392
MESH:D002546,MESH:D001766,0.0017349063150589867
MESH:D002546,MESH:D002318,0.0034698126301179735
MESH:D002546,MESH:D005117,0.0034698126301179735
MESH:D002546,MESH:D006331,0.0034698126301179735
MESH:D002546,MESH:D013724,0.0034698126301179735
MESH:D002546,OMIM:608852,0.0034698126301179735
MESH:D002547,MESH:C531680,0.001040943789035392
MESH:D002547,MESH:C538154,0.0013879250520471894
MESH:D002547,MESH:D000230,0.001040943789035392
MESH:D002547,MESH:D002833,0.002081887578070784
MESH:D002547,MESH:D002869,0.001040943789035392
MESH:D002547,MESH:D003389,0.0006939625260235947
MESH:D002547,MESH:D003668,0.0013879250520471894
MESH:D002547,MESH:D006849,0.002081887578070784
MESH:D002547,MESH:D007174,0.0013879250520471894
MESH:D002547,MESH:D008607,0.001040943789035392
MESH:D002547,MESH:D009358,0.0024288688410825814
MESH:D002547,MESH:D018798,0.0024288688410825814
MESH:D002547,MESH:D019636,0.002081887578070784
MESH:D002547,MESH:D020179,0.001040943789035392
MESH:D002547,MESH:D054220,0.0024288688410825814
MESH:D002551,MESH:C531680,0.0017349063150589867
MESH:D002551,MESH:D001997,0.001040943789035392
MESH:D002551,MESH:D002658,0.0017349063150589867
MESH:D002551,MESH:D006849,0.0017349063150589867
MESH:D002551,MESH:D009358,0.0017349063150589867
MESH:D002561,MESH:D000707,0.0017349063150589867
MESH:D002561,MESH:D001928,0.0034698126301179735
MESH:D002561,MESH:D002318,0.005204718945176961
MESH:D002561,MESH:D004660,0.0034698126301179735
MESH:D002561,MESH:D004806,0.0017349063150589867
MESH:D002561,MESH:D005911,0.0034698126301179735
MESH:D002561,MESH:D007239,0.0017349063150589867
MESH:D002561,MESH:D009336,0.0013879250520471894
MESH:D002561,MESH:D012769,0.0017349063150589867
MESH:D002561,MESH:D014202,0.0006939625260235947
MESH:D002561,MESH:D014652,0.0013879250520471894
MESH:D002561,MESH:D014973,0.0024288688410825814
MESH:D002561,MESH:D020774,0.0034698126301179735
MESH:D002561,MESH:D050197,0.003816793893129771
MESH:D002561,OMIM:604219,0.0024288688410825814
MESH:D002575,MESH:C535311,0.0034698126301179735
MESH:D002575,MESH:C535775,0.0034698126301179735
MESH:D002575,MESH:C536013,0.0017349063150589867
MESH:D002575,MESH:D001768,0.00659264399722415
MESH:D002575,MESH:D001924,0.0034698126301179735
MESH:D002575,MESH:D002277,0.01179736294240111
MESH:D002575,MESH:D002278,0.005204718945176961
MESH:D002575,MESH:D002294,0.007286606523247745
MESH:D002575,MESH:D002418,0.001040943789035392
MESH:D002575,MESH:D002547,0.002081887578070784
MESH:D002575,MESH:D002583,0.01179736294240111
MESH:D002575,MESH:D003108,0.002081887578070784
MESH:D002575,MESH:D005198,0.001040943789035392
MESH:D002575,MESH:D007249,0.0034698126301179735
MESH:D002575,MESH:D009336,0.0017349063150589867
MESH:D002575,MESH:D009361,0.004857737682165163
MESH:D002575,MESH:D009362,0.002081887578070784
MESH:D002575,MESH:D009369,0.02532963219986121
MESH:D002575,MESH:D013272,0.002081887578070784
MESH:D002575,MESH:D015275,0.009368494101318528
MESH:D002575,MESH:D016111,0.0017349063150589867
MESH:D002575,MESH:D018290,0.00659264399722415
MESH:D002575,MESH:D020031,0.0013879250520471894
MESH:D002575,MESH:D030361,0.004857737682165163
MESH:D002575,OMIM:121210,0.0034698126301179735
MESH:D002575,OMIM:307150,0.0024288688410825814
MESH:D002577,MESH:C536058,0.002081887578070784
MESH:D002577,MESH:D002547,0.002081887578070784
MESH:D002577,MESH:D002575,0.002081887578070784
MESH:D002577,MESH:D009362,0.002081887578070784
MESH:D002577,MESH:D009369,0.002081887578070784
MESH:D002583,MESH:C531766,0.006245662734212352
MESH:D002583,MESH:C535607,0.0017349063150589867
MESH:D002583,MESH:C536507,0.002081887578070784
MESH:D002583,MESH:C537680,0.001040943789035392
MESH:D002583,MESH:C538090,0.0013879250520471894
MESH:D002583,MESH:C538106,0.0013879250520471894
MESH:D002583,MESH:C538219,0.001040943789035392
MESH:D002583,MESH:D000230,0.003816793893129771
MESH:D002583,MESH:D000740,0.0017349063150589867
MESH:D002583,MESH:D000860,0.003816793893129771
MESH:D002583,MESH:D001768,0.008327550312283136
MESH:D002583,MESH:D002277,0.010756419153365717
MESH:D002583,MESH:D002278,0.0034698126301179735
MESH:D002583,MESH:D002292,0.0013879250520471894
MESH:D002583,MESH:D002294,0.012491325468424705
MESH:D002583,MESH:D002575,0.017696044413601664
MESH:D002583,MESH:D005067,0.006245662734212352
MESH:D002583,MESH:D006258,0.004857737682165163
MESH:D002583,MESH:D007239,0.002081887578070784
MESH:D002583,MESH:D007713,0.0006939625260235947
MESH:D002583,MESH:D008080,0.001040943789035392
MESH:D002583,MESH:D009336,0.0017349063150589867
MESH:D002583,MESH:D009361,0.0017349063150589867
MESH:D002583,MESH:D009369,0.05586398334489938
MESH:D002583,MESH:D011125,0.006245662734212352
MESH:D002583,MESH:D012652,0.0006939625260235947
MESH:D002583,MESH:D013272,0.0013879250520471894
MESH:D002583,MESH:D013274,0.003122831367106176
MESH:D002583,MESH:D015275,0.009715475364330326
MESH:D002583,MESH:D015658,0.0006939625260235947
MESH:D002583,MESH:D016609,0.0013879250520471894
MESH:D002583,MESH:D018196,0.0013879250520471894
MESH:D002583,MESH:D018290,0.004857737682165163
MESH:D002583,MESH:D020022,0.003122831367106176
MESH:D002583,MESH:D030361,0.015267175572519083
MESH:D002583,MESH:D056486,0.0017349063150589867
MESH:D002583,MESH:D059327,0.002775850104094379
MESH:D002583,MESH:D059466,0.002775850104094379
MESH:D002583,MESH:D059786,0.0013879250520471894
MESH:D002583,OMIM:255125,0.006245662734212352
MESH:D002583,OMIM:307150,0.003122831367106176
MESH:D002583,OMIM:611377,0.002081887578070784
MESH:D002607,MESH:C535541,0.002775850104094379
MESH:D002607,MESH:D000860,0.0017349063150589867
MESH:D002607,MESH:D002294,0.0017349063150589867
MESH:D002607,MESH:D002493,0.0006939625260235947
MESH:D002607,MESH:D002761,0.002775850104094379
MESH:D002607,MESH:D003711,0.002775850104094379
MESH:D002607,MESH:D007249,0.002775850104094379
MESH:D002607,MESH:D009135,0.002775850104094379
MESH:D002607,MESH:D009358,0.002775850104094379
MESH:D002607,MESH:D009369,0.003816793893129771
MESH:D002607,MESH:D011565,0.002775850104094379
MESH:D002607,MESH:D013272,0.0017349063150589867
MESH:D002607,MESH:D015535,0.002775850104094379
MESH:D002607,MESH:D020022,0.002775850104094379
MESH:D002607,MESH:D020371,0.001040943789035392
MESH:D002607,MESH:D055752,0.0017349063150589867
MESH:D002607,MESH:D056660,0.002775850104094379
MESH:D002607,OMIM:218700,0.0013879250520471894
MESH:D002607,OMIM:604168,0.002775850104094379
MESH:D002644,MESH:C537591,0.002081887578070784
MESH:D002644,MESH:C537877,0.002081887578070784
MESH:D002644,MESH:D007239,0.002081887578070784
MESH:D002658,MESH:C531680,0.004857737682165163
MESH:D002658,MESH:C536076,0.0013879250520471894
MESH:D002658,MESH:C536170,0.004857737682165163
MESH:D002658,MESH:C536289,0.002081887578070784
MESH:D002658,MESH:C536801,0.0013879250520471894
MESH:D002658,MESH:C537219,0.003122831367106176
MESH:D002658,MESH:C537403,0.0034698126301179735
MESH:D002658,MESH:C537538,0.0006939625260235947
MESH:D002658,MESH:C537985,0.003816793893129771
MESH:D002658,MESH:C538661,0.0013879250520471894
MESH:D002658,MESH:D000437,0.002081887578070784
MESH:D002658,MESH:D001289,0.002775850104094379
MESH:D002658,MESH:D001321,0.006245662734212352
MESH:D002658,MESH:D002659,0.009368494101318528
MESH:D002658,MESH:D002869,0.003122831367106176
MESH:D002658,MESH:D003072,0.0013879250520471894
MESH:D002658,MESH:D003240,0.002081887578070784
MESH:D002658,MESH:D004681,0.002081887578070784
MESH:D002658,MESH:D005254,0.0017349063150589867
MESH:D002658,MESH:D005310,0.0017349063150589867
MESH:D002658,MESH:D005317,0.0013879250520471894
MESH:D002658,MESH:D006968,0.0017349063150589867
MESH:D002658,MESH:D007246,0.0013879250520471894
MESH:D002658,MESH:D007806,0.002775850104094379
MESH:D002658,MESH:D008342,0.0013879250520471894
MESH:D002658,MESH:D008607,0.009021512838306732
MESH:D002658,MESH:D009123,0.003122831367106176
MESH:D002658,MESH:D009135,0.002081887578070784
MESH:D002658,MESH:D009220,0.0006939625260235947
MESH:D002658,MESH:D009421,0.0024288688410825814
MESH:D002658,MESH:D009422,0.003816793893129771
MESH:D002658,MESH:D009461,0.004163775156141568
MESH:D002658,MESH:D012183,0.0024288688410825814
MESH:D002658,MESH:D012559,0.002775850104094379
MESH:D002658,MESH:D015430,0.0017349063150589867
MESH:D002658,MESH:D015783,0.003122831367106176
MESH:D002658,MESH:D017092,0.0013879250520471894
MESH:D002658,MESH:D017496,0.003122831367106176
MESH:D002658,MESH:D018754,0.0024288688410825814
MESH:D002658,MESH:D019465,0.0013879250520471894
MESH:D002658,MESH:D020022,0.009021512838306732
MESH:D002658,MESH:D020361,0.0034698126301179735
MESH:D002658,MESH:D024821,0.0006939625260235947
MESH:D002658,MESH:D055959,0.0013879250520471894
MESH:D002658,MESH:D058225,0.002081887578070784
MESH:D002658,OMIM:179850,0.0013879250520471894
MESH:D002658,OMIM:300194,0.002081887578070784
MESH:D002658,OMIM:312870,0.002775850104094379
MESH:D002658,OMIM:602081,0.0024288688410825814
MESH:D002659,MESH:C531680,0.0263705759888966
MESH:D002659,MESH:C536076,0.0013879250520471894
MESH:D002659,MESH:C536170,0.002081887578070784
MESH:D002659,MESH:C536507,0.0013879250520471894
MESH:D002659,MESH:C536664,0.0013879250520471894
MESH:D002659,MESH:C537403,0.0034698126301179735
MESH:D002659,MESH:C537708,0.0017349063150589867
MESH:D002659,MESH:C537849,0.004163775156141568
MESH:D002659,MESH:C537985,0.007980569049271339
MESH:D002659,MESH:C538007,0.0013879250520471894
MESH:D002659,MESH:C538250,0.006245662734212352
MESH:D002659,MESH:D001008,0.005551700208188758
MESH:D002659,MESH:D001037,0.003816793893129771
MESH:D002659,MESH:D001321,0.07286606523247745
MESH:D002659,MESH:D001523,0.006245662734212352
MESH:D002659,MESH:D001528,0.0024288688410825814
MESH:D002659,MESH:D001714,0.0024288688410825814
MESH:D002659,MESH:D001848,0.0013879250520471894
MESH:D002659,MESH:D001927,0.001040943789035392
MESH:D002659,MESH:D002658,0.005204718945176961
MESH:D002659,MESH:D002869,0.0034698126301179735
MESH:D002659,MESH:D002908,0.002081887578070784
MESH:D002659,MESH:D003072,0.002081887578070784
MESH:D002659,MESH:D003092,0.001040943789035392
MESH:D002659,MESH:D003677,0.001040943789035392
MESH:D002659,MESH:D004827,0.003816793893129771
MESH:D002659,MESH:D005310,0.0017349063150589867
MESH:D002659,MESH:D005600,0.009368494101318528
MESH:D002659,MESH:D006528,0.001040943789035392
MESH:D002659,MESH:D007249,0.0017349063150589867
MESH:D002659,MESH:D008607,0.020818875780707843
MESH:D002659,MESH:D009080,0.0013879250520471894
MESH:D002659,MESH:D009358,0.007980569049271339
MESH:D002659,MESH:D009369,0.004510756419153366
MESH:D002659,MESH:D009410,0.002775850104094379
MESH:D002659,MESH:D009422,0.008327550312283136
MESH:D002659,MESH:D009447,0.005551700208188758
MESH:D002659,MESH:D009461,0.005204718945176961
MESH:D002659,MESH:D011017,0.0006939625260235947
MESH:D002659,MESH:D011618,0.004163775156141568
MESH:D002659,MESH:D012559,0.017696044413601664
MESH:D002659,MESH:D012734,0.004163775156141568
MESH:D002659,MESH:D012769,0.0024288688410825814
MESH:D002659,MESH:D013577,0.002775850104094379
MESH:D002659,MESH:D015518,0.0006939625260235947
MESH:D002659,MESH:D018886,0.0017349063150589867
MESH:D002659,MESH:D019958,0.002775850104094379
MESH:D002659,MESH:D020022,0.007980569049271339
MESH:D002659,MESH:D020361,0.0034698126301179735
MESH:D002659,MESH:D020945,0.007633587786259542
MESH:D002659,MESH:D025962,0.002081887578070784
MESH:D002659,MESH:D043202,0.0017349063150589867
MESH:D002659,OMIM:182900,0.0024288688410825814
MESH:D002659,OMIM:300194,0.003816793893129771
MESH:D002659,OMIM:300624,0.009715475364330326
MESH:D002659,OMIM:601675,0.001040943789035392
MESH:D002690,MESH:C535314,0.0013879250520471894
MESH:D002690,MESH:C536962,0.003122831367106176
MESH:D002690,MESH:D001528,0.0013879250520471894
